시청률,월,일,시,분
0.0009,10,23,2,20
0.0,10,23,2,40
0.0009,10,23,3,0
0.0,10,23,3,20
0.0008,10,23,3,40
0.0008,10,23,4,0
0.0,10,23,4,20
0.0,10,23,4,40
0.0,10,23,5,0
0.0,10,23,5,20
0.0013,10,23,5,40
0.01825,10,23,6,0
0.0027,10,23,6,20
0.0071,10,23,6,40
0.0,10,23,7,0
0.002,10,23,7,20
0.0,10,23,7,40
0.0051,10,23,8,0
0.017,10,23,8,20
0.00195,10,23,8,40
0.0017,10,23,9,0
0.00695,10,23,9,20
0.0047,10,23,9,40
0.0024,10,23,10,0
0.0,10,23,10,20
0.0,10,23,10,40
0.006,10,23,11,0
0.0,10,23,11,20
0.00085,10,23,11,40
0.0,10,23,12,0
0.0,10,23,12,20
0.0,10,23,12,40
0.0,10,23,13,0
0.0041,10,23,13,20
0.00855,10,23,13,40
0.00485,10,23,14,0
0.00735,10,23,14,20
0.0039,10,23,14,40
0.02455,10,23,15,0
0.00085,10,23,15,20
0.00255,10,23,15,40
0.0002,10,23,16,0
0.0,10,23,16,20
0.00045,10,23,16,40
0.02975,10,23,17,0
0.03945,10,23,17,20
0.035,10,23,17,40
0.03585,10,23,18,0
0.0055,10,23,18,20
0.00945,10,23,18,40
0.0074,10,23,19,0
0.0079,10,23,19,20
0.0,10,23,19,40
0.0256,10,23,20,0
0.013999999999999999,10,23,20,20
0.003,10,23,20,40
0.01365,10,23,21,0
0.0296,10,23,21,20
0.02425,10,23,21,40
0.0002,10,23,22,0
0.00065,10,23,22,20
0.0,10,23,22,40
0.0014,10,23,23,0
0.0,10,23,23,20
0.0,10,23,23,40
0.00915,10,23,0,0
0.0241,10,23,0,20
0.0429,10,23,0,40
0.031,10,23,1,0
0.031,10,23,1,20
0.03815,10,23,1,40
0.0018,10,23,2,0
0.018000000000000002,10,24,2,20
0.018000000000000002,10,24,2,40
0.018000000000000002,10,24,3,0
0.0189,10,24,3,20
0.0183,10,24,3,40
0.0,10,24,4,0
0.0,10,24,4,20
0.0,10,24,4,40
0.0,10,24,5,0
0.0,10,24,5,20
0.0,10,24,5,40
0.004,10,24,6,0
0.0,10,24,6,20
0.0005,10,24,6,40
0.0,10,24,7,0
0.0021,10,24,7,20
0.0,10,24,7,40
0.0,10,24,8,0
0.0,10,24,8,20
0.0,10,24,8,40
0.0165,10,24,9,0
0.0061,10,24,9,20
0.0,10,24,9,40
0.0,10,24,10,0
0.00015,10,24,10,20
0.0018,10,24,10,40
0.0065,10,24,11,0
0.0,10,24,11,20
0.00375,10,24,11,40
0.00035,10,24,12,0
0.0174,10,24,12,20
0.00375,10,24,12,40
0.01065,10,24,13,0
0.02165,10,24,13,20
0.0225,10,24,13,40
0.01995,10,24,14,0
0.02075,10,24,14,20
0.01365,10,24,14,40
0.0179,10,24,15,0
0.0189,10,24,15,20
0.03985,10,24,15,40
0.01895,10,24,16,0
0.0517,10,24,16,20
0.0142,10,24,16,40
0.00055,10,24,17,0
0.00875,10,24,17,20
0.0,10,24,17,40
0.0,10,24,18,0
0.0,10,24,18,20
0.00275,10,24,18,40
0.0,10,24,19,0
0.00315,10,24,19,20
0.0,10,24,19,40
0.00125,10,24,20,0
0.0084,10,24,20,20
0.0021,10,24,20,40
0.0,10,24,21,0
0.0074,10,24,21,20
0.0017,10,24,21,40
0.0066,10,24,22,0
0.0,10,24,22,20
0.0,10,24,22,40
0.0013,10,24,23,0
0.00235,10,24,23,20
0.0,10,24,23,40
0.0,10,24,0,0
0.0009,10,24,0,20
0.0,10,24,0,40
0.0,10,24,1,0
0.00145,10,24,1,20
0.0,10,24,1,40
0.018000000000000002,10,24,2,0
0.0,10,25,2,20
0.015,10,25,2,40
0.015,10,25,3,0
0.0038,10,25,3,20
0.00345,10,25,3,40
0.0014,10,25,4,0
0.0009,10,25,4,20
0.0,10,25,4,40
0.0,10,25,5,0
0.0,10,25,5,20
0.0,10,25,5,40
0.0022,10,25,6,0
0.0,10,25,6,20
0.0,10,25,6,40
0.0,10,25,7,0
0.0,10,25,7,20
0.0,10,25,7,40
0.0,10,25,8,0
0.0,10,25,8,20
0.0007,10,25,8,40
0.004,10,25,9,0
0.008,10,25,9,20
0.00885,10,25,9,40
0.0,10,25,10,0
0.00015,10,25,10,20
0.0,10,25,10,40
0.0,10,25,11,0
0.0,10,25,11,20
0.0,10,25,11,40
0.0,10,25,12,0
0.0013,10,25,12,20
0.0,10,25,12,40
0.00645,10,25,13,0
0.0,10,25,13,20
0.0,10,25,13,40
0.0,10,25,14,0
0.0136,10,25,14,20
0.0009,10,25,14,40
0.0,10,25,15,0
0.0,10,25,15,20
0.00095,10,25,15,40
0.0,10,25,16,0
0.0,10,25,16,20
0.0,10,25,16,40
0.0008,10,25,17,0
0.0,10,25,17,20
0.00125,10,25,17,40
0.0037,10,25,18,0
0.0017,10,25,18,20
0.0,10,25,18,40
0.0,10,25,19,0
0.0,10,25,19,20
0.00735,10,25,19,40
0.006999999999999999,10,25,20,0
0.0,10,25,20,20
0.0,10,25,20,40
0.0,10,25,21,0
0.0,10,25,21,20
0.00765,10,25,21,40
0.0,10,25,22,0
0.00085,10,25,22,20
0.0063,10,25,22,40
0.003,10,25,23,0
0.0,10,25,23,20
0.0062,10,25,23,40
0.0,10,25,0,0
0.00145,10,25,0,20
0.00325,10,25,0,40
0.0,10,25,1,0
0.0072,10,25,1,20
0.01245,10,25,1,40
0.0016,10,25,2,0
0.0006,10,26,2,20
0.0,10,26,2,40
0.0,10,26,3,0
0.0,10,26,3,20
0.0,10,26,3,40
0.0,10,26,4,0
0.0,10,26,4,20
0.0,10,26,4,40
0.0,10,26,5,0
0.00225,10,26,5,20
0.0035,10,26,5,40
0.00015,10,26,6,0
0.0022,10,26,6,20
0.00285,10,26,6,40
0.0005,10,26,7,0
0.0,10,26,7,20
0.00435,10,26,7,40
0.02415,10,26,8,0
0.00935,10,26,8,20
0.03155,10,26,8,40
0.03155,10,26,9,0
0.02955,10,26,9,20
0.028999999999999998,10,26,9,40
0.03045,10,26,10,0
0.028999999999999998,10,26,10,20
0.028999999999999998,10,26,10,40
0.0285,10,26,11,0
0.0015,10,26,11,20
0.0,10,26,11,40
0.00115,10,26,12,0
0.0004,10,26,12,20
0.0,10,26,12,40
0.00255,10,26,13,0
0.016,10,26,13,20
0.0116,10,26,13,40
0.02025,10,26,14,0
0.009000000000000001,10,26,14,20
0.02085,10,26,14,40
0.01995,10,26,15,0
0.008,10,26,15,20
0.00075,10,26,15,40
0.0018,10,26,16,0
0.0005,10,26,16,20
0.0,10,26,16,40
0.0015,10,26,17,0
0.01075,10,26,17,20
0.00185,10,26,17,40
0.0,10,26,18,0
0.0,10,26,18,20
0.0,10,26,18,40
0.0016,10,26,19,0
0.0,10,26,19,20
0.01,10,26,19,40
0.0055,10,26,20,0
0.002,10,26,20,20
0.0,10,26,20,40
0.00605,10,26,21,0
0.00155,10,26,21,20
0.00705,10,26,21,40
0.00645,10,26,22,0
0.01105,10,26,22,20
0.0,10,26,22,40
0.0,10,26,23,0
0.00465,10,26,23,20
0.0,10,26,23,40
0.0,10,26,0,0
0.0007,10,26,0,20
0.0162,10,26,0,40
0.01035,10,26,1,0
0.00335,10,26,1,20
0.0077,10,26,1,40
0.00045,10,26,2,0
0.0,10,27,2,20
0.0,10,27,2,40
0.0064,10,27,3,0
0.002,10,27,3,20
0.0006,10,27,3,40
0.0016,10,27,4,0
0.0,10,27,4,20
0.0,10,27,4,40
0.0,10,27,5,0
0.0,10,27,5,20
0.0066,10,27,5,40
0.01815,10,27,6,0
0.0282,10,27,6,20
0.0058,10,27,6,40
0.00165,10,27,7,0
0.0,10,27,7,20
0.00825,10,27,7,40
0.0064,10,27,8,0
0.0074,10,27,8,20
0.02475,10,27,8,40
0.01345,10,27,9,0
0.01845,10,27,9,20
0.0145,10,27,9,40
0.013000000000000001,10,27,10,0
0.00975,10,27,10,20
0.0022,10,27,10,40
0.0,10,27,11,0
0.0009,10,27,11,20
0.00715,10,27,11,40
0.0,10,27,12,0
0.0032,10,27,12,20
0.02175,10,27,12,40
0.0,10,27,13,0
0.0022,10,27,13,20
0.00085,10,27,13,40
0.0,10,27,14,0
0.00045,10,27,14,20
0.00765,10,27,14,40
0.0018,10,27,15,0
0.00595,10,27,15,20
0.00675,10,27,15,40
0.0,10,27,16,0
0.01075,10,27,16,20
0.0006,10,27,16,40
0.00625,10,27,17,0
0.01565,10,27,17,20
0.0109,10,27,17,40
0.0108,10,27,18,0
0.01,10,27,18,20
0.0145,10,27,18,40
0.01,10,27,19,0
0.01295,10,27,19,20
0.03695,10,27,19,40
0.00525,10,27,20,0
0.0018,10,27,20,20
0.0084,10,27,20,40
0.00215,10,27,21,0
0.0362,10,27,21,20
0.0357,10,27,21,40
0.00405,10,27,22,0
0.0,10,27,22,20
0.0,10,27,22,40
0.0135,10,27,23,0
0.0197,10,27,23,20
0.02,10,27,23,40
0.00895,10,27,0,0
0.0,10,27,0,20
0.00725,10,27,0,40
0.006,10,27,1,0
0.0,10,27,1,20
0.0,10,27,1,40
0.0043,10,27,2,0
0.0,10,28,2,20
0.0,10,28,2,40
0.0,10,28,3,0
0.0003,10,28,3,20
0.0,10,28,3,40
0.0,10,28,4,0
0.0,10,28,4,20
0.0,10,28,4,40
0.0,10,28,5,0
0.0,10,28,5,20
0.0,10,28,5,40
0.0,10,28,6,0
0.0,10,28,6,20
0.0014,10,28,6,40
0.0,10,28,7,0
0.0005,10,28,7,20
0.0019,10,28,7,40
0.0144,10,28,8,0
0.0009,10,28,8,20
0.0037,10,28,8,40
0.0,10,28,9,0
0.0006,10,28,9,20
0.0056,10,28,9,40
0.0282,10,28,10,0
0.0022,10,28,10,20
0.0,10,28,10,40
0.0017,10,28,11,0
0.0029,10,28,11,20
0.00605,10,28,11,40
0.00165,10,28,12,0
0.0,10,28,12,20
0.0,10,28,12,40
0.0223,10,28,13,0
0.03,10,28,13,20
0.0307,10,28,13,40
0.03,10,28,14,0
0.0342,10,28,14,20
0.03965,10,28,14,40
0.0314,10,28,15,0
0.032,10,28,15,20
0.032,10,28,15,40
0.0192,10,28,16,0
0.0005,10,28,16,20
0.0099,10,28,16,40
0.03905,10,28,17,0
0.0338,10,28,17,20
0.0344,10,28,17,40
0.0135,10,28,18,0
0.002,10,28,18,20
0.0,10,28,18,40
0.0034,10,28,19,0
0.0,10,28,19,20
0.00275,10,28,19,40
0.0135,10,28,20,0
0.02145,10,28,20,20
0.02015,10,28,20,40
0.018000000000000002,10,28,21,0
0.0119,10,28,21,20
0.00295,10,28,21,40
0.0098,10,28,22,0
0.0014,10,28,22,20
0.0054,10,28,22,40
0.0177,10,28,23,0
0.0,10,28,23,20
0.0,10,28,23,40
0.0,10,28,0,0
0.0,10,28,0,20
0.0,10,28,0,40
0.0012,10,28,1,0
0.0,10,28,1,20
0.00285,10,28,1,40
0.0009,10,28,2,0
0.00095,10,29,2,20
0.0016,10,29,2,40
0.004,10,29,3,0
0.0,10,29,3,20
0.0,10,29,3,40
0.0,10,29,4,0
0.0,10,29,4,20
0.0,10,29,4,40
0.0,10,29,5,0
0.0015,10,29,5,20
0.0009,10,29,5,40
0.0,10,29,6,0
0.0,10,29,6,20
0.0009,10,29,6,40
0.0,10,29,7,0
0.0,10,29,7,20
0.0019,10,29,7,40
0.0007,10,29,8,0
0.0009,10,29,8,20
0.0,10,29,8,40
0.00585,10,29,9,0
0.006,10,29,9,20
0.0039,10,29,9,40
0.00055,10,29,10,0
0.00645,10,29,10,20
0.0058,10,29,10,40
0.017,10,29,11,0
0.0075,10,29,11,20
0.0033,10,29,11,40
0.00275,10,29,12,0
0.00075,10,29,12,20
0.0102,10,29,12,40
0.0146,10,29,13,0
0.0,10,29,13,20
0.0037,10,29,13,40
0.0,10,29,14,0
0.0019,10,29,14,20
0.02095,10,29,14,40
0.01045,10,29,15,0
0.0,10,29,15,20
0.0,10,29,15,40
0.00575,10,29,16,0
0.013000000000000001,10,29,16,20
0.0145,10,29,16,40
0.0052,10,29,17,0
0.0066,10,29,17,20
0.004,10,29,17,40
0.0062,10,29,18,0
0.00255,10,29,18,20
0.00715,10,29,18,40
0.0018,10,29,19,0
0.00195,10,29,19,20
0.00255,10,29,19,40
0.001,10,29,20,0
0.00065,10,29,20,20
0.0243,10,29,20,40
0.0165,10,29,21,0
0.0025,10,29,21,20
0.0002,10,29,21,40
0.0019,10,29,22,0
0.001,10,29,22,20
0.00125,10,29,22,40
0.0042,10,29,23,0
0.0,10,29,23,20
0.00935,10,29,23,40
0.0051,10,29,0,0
0.00125,10,29,0,20
0.0,10,29,0,40
0.0065,10,29,1,0
0.01255,10,29,1,20
0.0,10,29,1,40
0.0,10,29,2,0
0.0,10,30,2,20
0.0,10,30,2,40
0.0,10,30,3,0
0.0007,10,30,3,20
0.0,10,30,3,40
0.0004,10,30,4,0
0.0,10,30,4,20
0.0,10,30,4,40
0.0,10,30,5,0
0.00095,10,30,5,20
0.00125,10,30,5,40
0.0005,10,30,6,0
0.0,10,30,6,20
0.0,10,30,6,40
0.0,10,30,7,0
0.0013,10,30,7,20
0.0045,10,30,7,40
0.006,10,30,8,0
0.0,10,30,8,20
0.0004,10,30,8,40
0.0066,10,30,9,0
0.0009,10,30,9,20
0.0027,10,30,9,40
0.006999999999999999,10,30,10,0
0.005,10,30,10,20
0.00345,10,30,10,40
0.00295,10,30,11,0
0.01045,10,30,11,20
0.01625,10,30,11,40
0.0072,10,30,12,0
0.0,10,30,12,20
0.0,10,30,12,40
0.0049,10,30,13,0
0.0104,10,30,13,20
0.0239,10,30,13,40
0.0261,10,30,14,0
0.0328,10,30,14,20
0.0261,10,30,14,40
0.024,10,30,15,0
0.024,10,30,15,20
0.024,10,30,15,40
0.024,10,30,16,0
0.01435,10,30,16,20
0.006999999999999999,10,30,16,40
0.0034,10,30,17,0
0.0,10,30,17,20
0.00595,10,30,17,40
0.0051,10,30,18,0
0.0,10,30,18,20
0.0,10,30,18,40
0.0039,10,30,19,0
0.0009,10,30,19,20
0.0,10,30,19,40
0.00185,10,30,20,0
0.001,10,30,20,20
0.0075,10,30,20,40
0.00175,10,30,21,0
0.00405,10,30,21,20
0.0006,10,30,21,40
0.0005,10,30,22,0
0.0008,10,30,22,20
0.00355,10,30,22,40
0.00335,10,30,23,0
0.00375,10,30,23,20
0.0,10,30,23,40
0.0099,10,30,0,0
0.0166,10,30,0,20
0.016,10,30,0,40
0.016,10,30,1,0
0.0165,10,30,1,20
0.016,10,30,1,40
0.0,10,30,2,0
0.0,10,31,2,20
0.0,10,31,2,40
0.0041,10,31,3,0
0.0019,10,31,3,20
0.0,10,31,3,40
0.00025,10,31,4,0
0.0,10,31,4,20
0.0,10,31,4,40
0.0,10,31,5,0
0.0,10,31,5,20
0.0,10,31,5,40
0.0,10,31,6,0
0.0,10,31,6,20
0.0,10,31,6,40
0.0,10,31,7,0
0.0,10,31,7,20
0.0012,10,31,7,40
0.0032,10,31,8,0
0.0006,10,31,8,20
0.0005,10,31,8,40
0.0,10,31,9,0
0.0072,10,31,9,20
0.0,10,31,9,40
0.0,10,31,10,0
0.00215,10,31,10,20
0.002,10,31,10,40
0.01205,10,31,11,0
0.01,10,31,11,20
0.01,10,31,11,40
0.0005,10,31,12,0
0.0,10,31,12,20
0.0018,10,31,12,40
0.0014,10,31,13,0
0.0,10,31,13,20
0.00045,10,31,13,40
0.0,10,31,14,0
0.0009,10,31,14,20
0.00075,10,31,14,40
0.00165,10,31,15,0
0.00225,10,31,15,20
0.0,10,31,15,40
0.00055,10,31,16,0
0.0174,10,31,16,20
0.0006,10,31,16,40
0.0016,10,31,17,0
0.0006,10,31,17,20
0.00055,10,31,17,40
0.0,10,31,18,0
0.0017,10,31,18,20
0.0,10,31,18,40
0.0,10,31,19,0
0.0058,10,31,19,20
0.0,10,31,19,40
0.00025,10,31,20,0
0.0011,10,31,20,20
0.0302,10,31,20,40
0.0146,10,31,21,0
0.0,10,31,21,20
0.0035,10,31,21,40
0.00355,10,31,22,0
0.00075,10,31,22,20
0.006,10,31,22,40
0.0014,10,31,23,0
0.00145,10,31,23,20
0.0029,10,31,23,40
0.0085,10,31,0,0
0.0197,10,31,0,20
0.0101,10,31,0,40
0.0022,10,31,1,0
0.0,10,31,1,20
0.0,10,31,1,40
0.0,10,31,2,0
0.0,11,1,2,20
0.0,11,1,2,40
0.0,11,1,3,0
0.0,11,1,3,20
0.0,11,1,3,40
0.0,11,1,4,0
0.0038,11,1,4,20
0.0003,11,1,4,40
0.0,11,1,5,0
0.0,11,1,5,20
0.0,11,1,5,40
0.0,11,1,6,0
0.0016,11,1,6,20
0.0,11,1,6,40
0.009000000000000001,11,1,7,0
0.00115,11,1,7,20
0.0022,11,1,7,40
0.0071,11,1,8,0
0.0022,11,1,8,20
0.0028,11,1,8,40
0.0,11,1,9,0
0.00225,11,1,9,20
0.0,11,1,9,40
0.0,11,1,10,0
0.00065,11,1,10,20
0.002,11,1,10,40
0.00235,11,1,11,0
0.001,11,1,11,20
0.004,11,1,11,40
0.00975,11,1,12,0
0.00735,11,1,12,20
0.00145,11,1,12,40
0.00045,11,1,13,0
0.0,11,1,13,20
0.0,11,1,13,40
0.0027,11,1,14,0
0.0148,11,1,14,20
0.04295,11,1,14,40
0.0273,11,1,15,0
0.0036,11,1,15,20
0.0,11,1,15,40
0.00065,11,1,16,0
0.0,11,1,16,20
0.00105,11,1,16,40
0.0002,11,1,17,0
0.0016,11,1,17,20
0.01105,11,1,17,40
0.0117,11,1,18,0
0.0202,11,1,18,20
0.0108,11,1,18,40
0.0077,11,1,19,0
0.00625,11,1,19,20
0.0037,11,1,19,40
0.0,11,1,20,0
0.0023,11,1,20,20
0.00255,11,1,20,40
0.002,11,1,21,0
0.0007,11,1,21,20
0.00145,11,1,21,40
0.00085,11,1,22,0
0.0018,11,1,22,20
0.0029,11,1,22,40
0.0034,11,1,23,0
0.0,11,1,23,20
0.00145,11,1,23,40
0.0018,11,1,0,0
0.0,11,1,0,20
0.0,11,1,0,40
0.0008,11,1,1,0
0.0041,11,1,1,20
0.00015,11,1,1,40
0.0,11,1,2,0
0.0021,11,2,2,20
0.0,11,2,2,40
0.0,11,2,3,0
0.0,11,2,3,20
0.0,11,2,3,40
0.0,11,2,4,0
0.0,11,2,4,20
0.0,11,2,4,40
0.0,11,2,5,0
0.0017,11,2,5,20
0.0003,11,2,5,40
0.0,11,2,6,0
0.0,11,2,6,20
0.0,11,2,6,40
0.0,11,2,7,0
0.00245,11,2,7,20
0.004,11,2,7,40
0.0,11,2,8,0
0.00065,11,2,8,20
0.0087,11,2,8,40
0.0,11,2,9,0
0.0019,11,2,9,20
0.0002,11,2,9,40
0.0016,11,2,10,0
0.0003,11,2,10,20
0.0003,11,2,10,40
0.0175,11,2,11,0
0.0364,11,2,11,20
0.0393,11,2,11,40
0.0194,11,2,12,0
0.0022,11,2,12,20
0.00135,11,2,12,40
0.0012,11,2,13,0
0.01175,11,2,13,20
0.0,11,2,13,40
0.0,11,2,14,0
0.0,11,2,14,20
0.0011,11,2,14,40
0.0064,11,2,15,0
0.0015,11,2,15,20
0.0008,11,2,15,40
0.0,11,2,16,0
0.00255,11,2,16,20
0.0073,11,2,16,40
0.0114,11,2,17,0
0.01125,11,2,17,20
0.0114,11,2,17,40
0.0026,11,2,18,0
0.0071,11,2,18,20
0.01445,11,2,18,40
0.0,11,2,19,0
0.00145,11,2,19,20
0.0,11,2,19,40
0.0,11,2,20,0
0.0077,11,2,20,20
0.0117,11,2,20,40
0.0,11,2,21,0
0.00115,11,2,21,20
0.0136,11,2,21,40
0.0,11,2,22,0
0.0022,11,2,22,20
0.0081,11,2,22,40
0.012,11,2,23,0
0.0018,11,2,23,20
0.0045,11,2,23,40
0.003,11,2,0,0
0.00135,11,2,0,20
0.00105,11,2,0,40
0.004,11,2,1,0
0.0,11,2,1,20
0.01,11,2,1,40
0.00025,11,2,2,0
0.0,11,3,2,20
0.0,11,3,2,40
0.0,11,3,3,0
0.0034,11,3,3,20
0.0,11,3,3,40
0.0,11,3,4,0
0.0,11,3,4,20
0.0,11,3,4,40
0.0,11,3,5,0
0.0085,11,3,5,20
0.003,11,3,5,40
0.00255,11,3,6,0
0.00185,11,3,6,20
0.0,11,3,6,40
0.00035,11,3,7,0
0.0,11,3,7,20
0.0,11,3,7,40
0.00545,11,3,8,0
0.0,11,3,8,20
0.01015,11,3,8,40
0.0008,11,3,9,0
0.00155,11,3,9,20
0.00035,11,3,9,40
0.0019,11,3,10,0
0.0,11,3,10,20
0.00045,11,3,10,40
0.0,11,3,11,0
0.0003,11,3,11,20
0.0013,11,3,11,40
0.003,11,3,12,0
0.0,11,3,12,20
0.0007,11,3,12,40
0.0,11,3,13,0
0.01205,11,3,13,20
0.0064,11,3,13,40
0.00115,11,3,14,0
0.0,11,3,14,20
0.00645,11,3,14,40
0.00385,11,3,15,0
0.0,11,3,15,20
0.004,11,3,15,40
0.0044,11,3,16,0
0.0073,11,3,16,20
0.00145,11,3,16,40
0.00225,11,3,17,0
0.009000000000000001,11,3,17,20
0.01475,11,3,17,40
0.009000000000000001,11,3,18,0
0.01455,11,3,18,20
0.0122,11,3,18,40
0.00565,11,3,19,0
0.0033,11,3,19,20
0.00245,11,3,19,40
0.00315,11,3,20,0
0.0003,11,3,20,20
0.0,11,3,20,40
0.0129,11,3,21,0
0.0,11,3,21,20
0.0,11,3,21,40
0.0006,11,3,22,0
0.003,11,3,22,20
0.0112,11,3,22,40
0.004,11,3,23,0
0.0,11,3,23,20
0.00465,11,3,23,40
0.00195,11,3,0,0
0.0189,11,3,0,20
0.005,11,3,0,40
0.001,11,3,1,0
0.0,11,3,1,20
0.00495,11,3,1,40
0.0,11,3,2,0
0.0,11,4,2,20
0.0,11,4,2,40
0.0,11,4,3,0
0.00055,11,4,3,20
0.0,11,4,3,40
0.0,11,4,4,0
0.0,11,4,4,20
0.0,11,4,4,40
0.0,11,4,5,0
0.0,11,4,5,20
0.0,11,4,5,40
0.00085,11,4,6,0
0.0,11,4,6,20
0.0,11,4,6,40
0.0,11,4,7,0
0.0,11,4,7,20
0.0,11,4,7,40
0.0,11,4,8,0
0.0003,11,4,8,20
0.001,11,4,8,40
0.0032,11,4,9,0
0.0018,11,4,9,20
0.0016,11,4,9,40
0.0107,11,4,10,0
0.0,11,4,10,20
0.00065,11,4,10,40
0.0009,11,4,11,0
0.0009,11,4,11,20
0.00095,11,4,11,40
0.0038,11,4,12,0
0.0,11,4,12,20
0.0,11,4,12,40
0.0112,11,4,13,0
0.0005,11,4,13,20
0.0006,11,4,13,40
0.00155,11,4,14,0
0.0384,11,4,14,20
0.0486,11,4,14,40
0.0519,11,4,15,0
0.0558,11,4,15,20
0.03515,11,4,15,40
0.0011,11,4,16,0
0.0044,11,4,16,20
0.0021,11,4,16,40
0.01195,11,4,17,0
0.0034,11,4,17,20
0.013000000000000001,11,4,17,40
0.00645,11,4,18,0
0.0115,11,4,18,20
0.00055,11,4,18,40
0.0056,11,4,19,0
0.0,11,4,19,20
0.0043,11,4,19,40
0.0049,11,4,20,0
0.00065,11,4,20,20
0.0009,11,4,20,40
0.0,11,4,21,0
0.0,11,4,21,20
0.00585,11,4,21,40
0.02045,11,4,22,0
0.0011,11,4,22,20
0.0006,11,4,22,40
0.00305,11,4,23,0
0.00035,11,4,23,20
0.00595,11,4,23,40
0.0006,11,4,0,0
0.0,11,4,0,20
0.004,11,4,0,40
0.0,11,4,1,0
0.0172,11,4,1,20
0.0129,11,4,1,40
0.0,11,4,2,0
0.0108,11,5,2,20
0.0,11,5,2,40
0.0,11,5,3,0
0.0,11,5,3,20
0.0,11,5,3,40
0.0,11,5,4,0
0.0,11,5,4,20
0.0,11,5,4,40
0.0,11,5,5,0
0.0,11,5,5,20
0.00285,11,5,5,40
0.0,11,5,6,0
0.001,11,5,6,20
0.0,11,5,6,40
0.0,11,5,7,0
0.001,11,5,7,20
0.00045,11,5,7,40
0.0,11,5,8,0
0.00575,11,5,8,20
0.0,11,5,8,40
0.0,11,5,9,0
0.0049,11,5,9,20
0.02855,11,5,9,40
0.0026,11,5,10,0
0.00425,11,5,10,20
0.0002,11,5,10,40
0.03775,11,5,11,0
0.09655,11,5,11,20
0.0066,11,5,11,40
0.01065,11,5,12,0
0.00675,11,5,12,20
0.0036,11,5,12,40
0.01075,11,5,13,0
0.02015,11,5,13,20
0.00185,11,5,13,40
0.0014,11,5,14,0
0.0,11,5,14,20
0.0,11,5,14,40
0.0028,11,5,15,0
0.00035,11,5,15,20
0.0,11,5,15,40
0.00275,11,5,16,0
0.00205,11,5,16,20
0.0,11,5,16,40
0.0043,11,5,17,0
0.00165,11,5,17,20
0.0177,11,5,17,40
0.01115,11,5,18,0
0.00865,11,5,18,20
0.0035,11,5,18,40
0.00285,11,5,19,0
0.0055,11,5,19,20
0.0021,11,5,19,40
0.00335,11,5,20,0
0.03275,11,5,20,20
0.034,11,5,20,40
0.0399,11,5,21,0
0.0229,11,5,21,20
0.0061,11,5,21,40
0.0007,11,5,22,0
0.0,11,5,22,20
0.0,11,5,22,40
0.02955,11,5,23,0
0.012,11,5,23,20
0.00245,11,5,23,40
0.0,11,5,0,0
0.0,11,5,0,20
0.00195,11,5,0,40
0.0,11,5,1,0
0.0098,11,5,1,20
0.013999999999999999,11,5,1,40
0.012,11,5,2,0
0.0,11,6,2,20
0.0,11,6,2,40
0.0,11,6,3,0
0.0,11,6,3,20
0.0,11,6,3,40
0.0,11,6,4,0
0.0,11,6,4,20
0.0,11,6,4,40
0.0,11,6,5,0
0.0,11,6,5,20
0.0,11,6,5,40
0.0,11,6,6,0
0.0,11,6,6,20
0.0011,11,6,6,40
0.0,11,6,7,0
0.0,11,6,7,20
0.0,11,6,7,40
0.0,11,6,8,0
0.00045,11,6,8,20
0.0294,11,6,8,40
0.0006,11,6,9,0
0.0,11,6,9,20
0.0,11,6,9,40
0.0,11,6,10,0
0.0,11,6,10,20
0.0016,11,6,10,40
0.0091,11,6,11,0
0.0023,11,6,11,20
0.00065,11,6,11,40
0.0013,11,6,12,0
0.0049,11,6,12,20
0.006999999999999999,11,6,12,40
0.006999999999999999,11,6,13,0
0.0027,11,6,13,20
0.0015,11,6,13,40
0.0035,11,6,14,0
0.01615,11,6,14,20
0.0,11,6,14,40
0.0002,11,6,15,0
0.0067,11,6,15,20
0.0016,11,6,15,40
0.0,11,6,16,0
0.00155,11,6,16,20
0.00025,11,6,16,40
0.006,11,6,17,0
0.0126,11,6,17,20
0.00065,11,6,17,40
0.0044,11,6,18,0
0.0029,11,6,18,20
0.0014,11,6,18,40
0.0,11,6,19,0
0.00035,11,6,19,20
0.0014,11,6,19,40
0.0031,11,6,20,0
0.0018,11,6,20,20
0.004,11,6,20,40
0.0003,11,6,21,0
0.00205,11,6,21,20
0.0069,11,6,21,40
0.0,11,6,22,0
0.0003,11,6,22,20
0.0,11,6,22,40
0.001,11,6,23,0
0.00085,11,6,23,20
0.0,11,6,23,40
0.0008,11,6,0,0
0.0068,11,6,0,20
0.0235,11,6,0,40
0.00085,11,6,1,0
0.0003,11,6,1,20
0.004,11,6,1,40
0.0,11,6,2,0
0.0,11,7,2,20
0.0,11,7,2,40
0.0007,11,7,3,0
0.0,11,7,3,20
0.0,11,7,3,40
0.0015,11,7,4,0
0.0,11,7,4,20
0.0,11,7,4,40
0.0,11,7,5,0
0.001,11,7,5,20
0.0014,11,7,5,40
0.0,11,7,6,0
0.0,11,7,6,20
0.0014,11,7,6,40
0.00165,11,7,7,0
0.0,11,7,7,20
0.0,11,7,7,40
0.0022,11,7,8,0
0.0,11,7,8,20
0.0,11,7,8,40
0.0,11,7,9,0
0.00215,11,7,9,20
0.0,11,7,9,40
0.0,11,7,10,0
