朝楼,矫埃,矫没伏
12岿1老,12:00,0.0023
12岿1老,12:20,0.0042
12岿1老,12:40,0.0015
12岿1老,13:00,0.00585
12岿1老,13:20,0.00165
12岿1老,13:40,0
12岿1老,14:00,0
12岿1老,14:20,0.0009
12岿1老,14:40,0
12岿1老,15:00,0
12岿1老,15:20,0
12岿1老,15:40,0.01325
12岿1老,16:00,0.011
12岿1老,16:20,0.0175
12岿1老,16:40,0.0321
12岿1老,17:00,0.01525
12岿1老,17:20,0.0371
12岿1老,17:40,0.035
12岿1老,18:00,0.035
12岿1老,18:20,0.02275
12岿1老,18:40,0.0004
12岿1老,19:00,0
12岿1老,19:20,0
12岿1老,19:40,0.0006
12岿1老,20:00,0
12岿1老,20:20,0
12岿1老,20:40,0.0079
12岿1老,21:00,0
12岿1老,21:20,0.001
12岿1老,21:40,0.0015
12岿1老,22:00,0
12岿1老,22:20,0.0004
12岿1老,22:40,0.0003
12岿1老,23:00,0.00075
12岿1老,23:20,0
12岿1老,23:40,0.00155
12岿1老,0:00,0
12岿1老,0:20,0.0036
12岿1老,0:40,0
12岿1老,1:00,0
12岿1老,1:20,0
12岿1老,1:40,0
12岿1老,2:00,0
12岿2老,2:20,0
12岿2老,2:40,0.0033
12岿2老,3:00,0.00495
12岿2老,3:20,0
12岿2老,3:40,0
12岿2老,4:00,0.001
12岿2老,4:20,0.00165
12岿2老,4:40,0
12岿2老,5:00,0
12岿2老,5:20,0.0009
12岿2老,5:40,0
12岿2老,6:00,0
12岿2老,6:20,0.00085
12岿2老,6:40,0.0004
12岿2老,7:00,0.00425
12岿2老,7:20,0.0038
12岿2老,7:40,0.0183
12岿2老,8:00,0.00085
12岿2老,8:20,0.0017
12岿2老,8:40,0.00405
12岿2老,9:00,0.0009
12岿2老,9:20,0.01245
12岿2老,9:40,0.00675
12岿2老,10:00,0.0005
12岿2老,10:20,0.00435
12岿2老,10:40,0.02
12岿2老,11:00,0.0004
12岿2老,11:20,0
12岿2老,11:40,0.00395
12岿2老,12:00,0.00025
12岿2老,12:20,0.0048
12岿2老,12:40,0.03
12岿2老,13:00,0.0231
12岿2老,13:20,0.0064
12岿2老,13:40,0
12岿2老,14:00,0.00035
12岿2老,14:20,0.0003
12岿2老,14:40,0
12岿2老,15:00,0.0031
12岿2老,15:20,0.00535
12岿2老,15:40,0.0392
12岿2老,16:00,0.0008
12岿2老,16:20,0.00415
12岿2老,16:40,0.00075
12岿2老,17:00,0.0144
12岿2老,17:20,0.0066
12岿2老,17:40,0.0093
12岿2老,18:00,0.00035
12岿2老,18:20,0.00325
12岿2老,18:40,0.001
12岿2老,19:00,0.01705
12岿2老,19:20,0.0186
12岿2老,19:40,0.00595
12岿2老,20:00,0.0076
12岿2老,20:20,0.00085
12岿2老,20:40,0.00085
12岿2老,21:00,0
12岿2老,21:20,0.00085
12岿2老,21:40,0.0002
12岿2老,22:00,0
12岿2老,22:20,0
12岿2老,22:40,0
12岿2老,23:00,0.00915
12岿2老,23:20,0.017
12岿2老,23:40,0.02075
12岿2老,0:00,0.017
12岿2老,0:20,0.017
12岿2老,0:40,0.017
12岿2老,1:00,0.017
12岿2老,1:20,0.03635
12岿2老,1:40,0.0337
12岿2老,2:00,0.0012
12岿3老,2:20,0.0581
12岿3老,2:40,0.0412
12岿3老,3:00,0.054
12岿3老,3:20,0.03465
12岿3老,3:40,0.0089
12岿3老,4:00,0
12岿3老,4:20,0
12岿3老,4:40,0
12岿3老,5:00,0
12岿3老,5:20,0
12岿3老,5:40,0
12岿3老,6:00,0
12岿3老,6:20,0.001
12岿3老,6:40,0
12岿3老,7:00,0.0008
12岿3老,7:20,0
12岿3老,7:40,0
12岿3老,8:00,0.00045
12岿3老,8:20,0.0018
12岿3老,8:40,0.00125
12岿3老,9:00,0.0025
12岿3老,9:20,0.00115
12岿3老,9:40,0.0009
12岿3老,10:00,0.0084
12岿3老,10:20,0.00375
12岿3老,10:40,0.0119
12岿3老,11:00,0
12岿3老,11:20,0
12岿3老,11:40,0.0019
12岿3老,12:00,0.002
12岿3老,12:20,0
12岿3老,12:40,0.00165
12岿3老,13:00,0
12岿3老,13:20,0
12岿3老,13:40,0
12岿3老,14:00,0
12岿3老,14:20,0
12岿3老,14:40,0
12岿3老,15:00,0.0021
12岿3老,15:20,0.0235
12岿3老,15:40,0.0219
12岿3老,16:00,0
12岿3老,16:20,0.0038
12岿3老,16:40,0.0126
12岿3老,17:00,0.00665
12岿3老,17:20,0.0051
12岿3老,17:40,0.00105
12岿3老,18:00,0.0012
12岿3老,18:20,0
12岿3老,18:40,0.00995
12岿3老,19:00,0.00055
12岿3老,19:20,0
12岿3老,19:40,0
12岿3老,20:00,0.00625
12岿3老,20:20,0.00195
12岿3老,20:40,0.0007
12岿3老,21:00,0.00045
12岿3老,21:20,0
12岿3老,21:40,0.0062
12岿3老,22:00,0.00085
12岿3老,22:20,0
12岿3老,22:40,0.0032
12岿3老,23:00,0.003
12岿3老,23:20,0.00075
12岿3老,23:40,0.0016
12岿3老,0:00,0
12岿3老,0:20,0.00035
12岿3老,0:40,0.00275
12岿3老,1:00,0.00465
12岿3老,1:20,0
12岿3老,1:40,0
12岿3老,2:00,0.03555
12岿4老,2:20,0
12岿4老,2:40,0.00165
12岿4老,3:00,0
12岿4老,3:20,0
12岿4老,3:40,0
12岿4老,4:00,0
12岿4老,4:20,0
12岿4老,4:40,0
12岿4老,5:00,0
12岿4老,5:20,0.0009
12岿4老,5:40,0
12岿4老,6:00,0
12岿4老,6:20,0.0103
12岿4老,6:40,0
12岿4老,7:00,0.0093
12岿4老,7:20,0.00165
12岿4老,7:40,0
12岿4老,8:00,0
12岿4老,8:20,0.00375
12岿4老,8:40,0
12岿4老,9:00,0.0083
12岿4老,9:20,0.0106
12岿4老,9:40,0.0021
12岿4老,10:00,0
12岿4老,10:20,0.0035
12岿4老,10:40,0.0081
12岿4老,11:00,0.00465
12岿4老,11:20,0
12岿4老,11:40,0.00525
12岿4老,12:00,0.001
12岿4老,12:20,0.00035
12岿4老,12:40,0.0017
12岿4老,13:00,0
12岿4老,13:20,0.00065
12岿4老,13:40,0.0044
12岿4老,14:00,0.00675
12岿4老,14:20,0.0287
12岿4老,14:40,0.01925
12岿4老,15:00,0.01025
12岿4老,15:20,0.00755
12岿4老,15:40,0
12岿4老,16:00,0.0269
12岿4老,16:20,0.00745
12岿4老,16:40,0
12岿4老,17:00,0.01295
12岿4老,17:20,0.00365
12岿4老,17:40,0.00165
12岿4老,18:00,0.0019
12岿4老,18:20,0.0209
12岿4老,18:40,0
12岿4老,19:00,0.00025
12岿4老,19:20,0.0094
12岿4老,19:40,0.00105
12岿4老,20:00,0.0096
12岿4老,20:20,0.00445
12岿4老,20:40,0.00915
12岿4老,21:00,0.0122
12岿4老,21:20,0.00125
12岿4老,21:40,0
12岿4老,22:00,0.0057
12岿4老,22:20,0
12岿4老,22:40,0.00255
12岿4老,23:00,0.00055
12岿4老,23:20,0.0085
12岿4老,23:40,0.01995
12岿4老,0:00,0.0124
12岿4老,0:20,0.0108
12岿4老,0:40,0
12岿4老,1:00,0.025
12岿4老,1:20,0.02125
12岿4老,1:40,0.0066
12岿4老,2:00,0
12岿5老,2:20,0.00075
12岿5老,2:40,0.00055
12岿5老,3:00,0
12岿5老,3:20,0
12岿5老,3:40,0.0023
12岿5老,4:00,0.00155
12岿5老,4:20,0
12岿5老,4:40,0
12岿5老,5:00,0
12岿5老,5:20,0
12岿5老,5:40,0.0009
12岿5老,6:00,0
12岿5老,6:20,0
12岿5老,6:40,0
12岿5老,7:00,0.0005
12岿5老,7:20,0.0193
12岿5老,7:40,0.01955
12岿5老,8:00,0.0167
12岿5老,8:20,0.00205
12岿5老,8:40,0
12岿5老,9:00,0.0011
12岿5老,9:20,0
12岿5老,9:40,0.0013
12岿5老,10:00,0
12岿5老,10:20,0
12岿5老,10:40,0
12岿5老,11:00,0.00345
12岿5老,11:20,0
12岿5老,11:40,0.023
12岿5老,12:00,0.0072
12岿5老,12:20,0
12岿5老,12:40,0.0117
12岿5老,13:00,0.00325
12岿5老,13:20,0.0004
12岿5老,13:40,0
12岿5老,14:00,0
12岿5老,14:20,0
12岿5老,14:40,0
12岿5老,15:00,0.00295
12岿5老,15:20,0.00925
12岿5老,15:40,0.00515
12岿5老,16:00,0
12岿5老,16:20,0.00105
12岿5老,16:40,0.01045
12岿5老,17:00,0
12岿5老,17:20,0.0015
12岿5老,17:40,0.0009
12岿5老,18:00,0
12岿5老,18:20,0.002
12岿5老,18:40,0.00055
12岿5老,19:00,0.00225
12岿5老,19:20,0.0024
12岿5老,19:40,0.00975
12岿5老,20:00,0
12岿5老,20:20,0.00445
12岿5老,20:40,0.0021
12岿5老,21:00,0.0115
12岿5老,21:20,0
12岿5老,21:40,0.001
12岿5老,22:00,0.0014
12岿5老,22:20,0
12岿5老,22:40,0.0077
12岿5老,23:00,0.01075
12岿5老,23:20,0.0013
12岿5老,23:40,0.0031
12岿5老,0:00,0.015
12岿5老,0:20,0.00715
12岿5老,0:40,0.0007
12岿5老,1:00,0
12岿5老,1:20,0.00025
12岿5老,1:40,0.00075
12岿5老,2:00,0
12岿6老,2:20,0
12岿6老,2:40,0
12岿6老,3:00,0
12岿6老,3:20,0
12岿6老,3:40,0
12岿6老,4:00,0.00025
12岿6老,4:20,0
12岿6老,4:40,0
12岿6老,5:00,0
12岿6老,5:20,0
12岿6老,5:40,0
12岿6老,6:00,0
12岿6老,6:20,0
12岿6老,6:40,0.00115
12岿6老,7:00,0
12岿6老,7:20,0.0017
12岿6老,7:40,0.0037
12岿6老,8:00,0
12岿6老,8:20,0
12岿6老,8:40,0.02295
12岿6老,9:00,0.0632
12岿6老,9:20,0.0312
12岿6老,9:40,0.02505
12岿6老,10:00,0.00945
12岿6老,10:20,0.00105
12岿6老,10:40,0.00055
12岿6老,11:00,0.0081
12岿6老,11:20,0.0096
12岿6老,11:40,0.00415
12岿6老,12:00,0.00385
12岿6老,12:20,0.0011
12岿6老,12:40,0.0016
12岿6老,13:00,0.003
12岿6老,13:20,0
12岿6老,13:40,0.0125
12岿6老,14:00,0.006
12岿6老,14:20,0
12岿6老,14:40,0.0017
12岿6老,15:00,0
12岿6老,15:20,0
12岿6老,15:40,0.0114
12岿6老,16:00,0.0006
12岿6老,16:20,0.00235
12岿6老,16:40,0.002
12岿6老,17:00,0.02025
12岿6老,17:20,0.03365
12岿6老,17:40,0.03065
12岿6老,18:00,0.01215
12岿6老,18:20,0.00425
12岿6老,18:40,0.009
12岿6老,19:00,0.0034
12岿6老,19:20,0.00045
12岿6老,19:40,0.006
12岿6老,20:00,0.0015
12岿6老,20:20,0.0024
12岿6老,20:40,0.0008
12岿6老,21:00,0.0027
12岿6老,21:20,0
12岿6老,21:40,0.0171
12岿6老,22:00,0.02465
12岿6老,22:20,0.0048
12岿6老,22:40,0
12岿6老,23:00,0.00855
12岿6老,23:20,0.01555
12岿6老,23:40,0.0014
12岿6老,0:00,0.00205
12岿6老,0:20,0
12岿6老,0:40,0.01385
12岿6老,1:00,0
12岿6老,1:20,0.0064
12岿6老,1:40,0
12岿6老,2:00,0.0027
12岿7老,2:20,0
12岿7老,2:40,0
12岿7老,3:00,0.0031
12岿7老,3:20,0
12岿7老,3:40,0
12岿7老,4:00,0.0024
12岿7老,4:20,0
12岿7老,4:40,0
12岿7老,5:00,0.0003
12岿7老,5:20,0.0048
12岿7老,5:40,0.019
12岿7老,6:00,0.019
12岿7老,6:20,0.00075
12岿7老,6:40,0
12岿7老,7:00,0.0024
12岿7老,7:20,0.00865
12岿7老,7:40,0.0072
12岿7老,8:00,0.0033
12岿7老,8:20,0.0186
12岿7老,8:40,0.0117
12岿7老,9:00,0.00265
12岿7老,9:20,0.00705
12岿7老,9:40,0.0021
12岿7老,10:00,0.001
12岿7老,10:20,0.002
12岿7老,10:40,0.01025
12岿7老,11:00,0.01835
12岿7老,11:20,0.006
12岿7老,11:40,0.01275
12岿7老,12:00,0.004
12岿7老,12:20,0
12岿7老,12:40,0
12岿7老,13:00,0.00205
12岿7老,13:20,0.00615
12岿7老,13:40,0.00185
12岿7老,14:00,0.00805
12岿7老,14:20,0.01035
12岿7老,14:40,0
12岿7老,15:00,0.0072
12岿7老,15:20,0.0024
12岿7老,15:40,0.0018
12岿7老,16:00,0.009
12岿7老,16:20,0.013
12岿7老,16:40,0.0202
12岿7老,17:00,0.0287
12岿7老,17:20,0.01085
12岿7老,17:40,0.00045
12岿7老,18:00,0
12岿7老,18:20,0
12岿7老,18:40,0
12岿7老,19:00,0.00055
12岿7老,19:20,0.00165
12岿7老,19:40,0.0039
12岿7老,20:00,0.0003
12岿7老,20:20,0
12岿7老,20:40,0.0021
12岿7老,21:00,0.00195
12岿7老,21:20,0.02925
12岿7老,21:40,0.00435
12岿7老,22:00,0.0033
12岿7老,22:20,0.0033
12岿7老,22:40,0.0054
12岿7老,23:00,0.0008
12岿7老,23:20,0.0115
12岿7老,23:40,0.002
12岿7老,0:00,0.01235
12岿7老,0:20,0.019
12岿7老,0:40,0.02185
12岿7老,1:00,0.0208
12岿7老,1:20,0.019
12岿7老,1:40,0.03115
12岿7老,2:00,0.012
12岿8老,2:20,0.018
12岿8老,2:40,0.018
12岿8老,3:00,0.0108
12岿8老,3:20,0.0043
12岿8老,3:40,0
12岿8老,4:00,0
12岿8老,4:20,0
12岿8老,4:40,0
12岿8老,5:00,0.0017
12岿8老,5:20,0.0082
12岿8老,5:40,0
12岿8老,6:00,0
12岿8老,6:20,0
12岿8老,6:40,0
12岿8老,7:00,0
12岿8老,7:20,0
12岿8老,7:40,0.00495
12岿8老,8:00,0
12岿8老,8:20,0.00135
12岿8老,8:40,0.0025
12岿8老,9:00,0.0015
12岿8老,9:20,0.0016
12岿8老,9:40,0
12岿8老,10:00,0.00175
12岿8老,10:20,0
12岿8老,10:40,0.00045
12岿8老,11:00,0.0008
12岿8老,11:20,0
12岿8老,11:40,0.0014
12岿8老,12:00,0.0063
12岿8老,12:20,0.0043
12岿8老,12:40,0.00075
12岿8老,13:00,0.0063
12岿8老,13:20,0.0022
12岿8老,13:40,0.0035
12岿8老,14:00,0.011
12岿8老,14:20,0.0373
12岿8老,14:40,0.01975
12岿8老,15:00,0.00475
12岿8老,15:20,0.01675
12岿8老,15:40,0.0024
12岿8老,16:00,0
12岿8老,16:20,0.01135
12岿8老,16:40,0.0093
12岿8老,17:00,0.00265
12岿8老,17:20,0.01945
12岿8老,17:40,0.0305
12岿8老,18:00,0.031
12岿8老,18:20,0.0068
12岿8老,18:40,0.00825
12岿8老,19:00,0.0159
12岿8老,19:20,0.015
12岿8老,19:40,0.00745
12岿8老,20:00,0.0086
12岿8老,20:20,0.0012
12岿8老,20:40,0.01625
12岿8老,21:00,0.0115
12岿8老,21:20,0.0096
12岿8老,21:40,0.0194
12岿8老,22:00,0.02165
12岿8老,22:20,0.016
12岿8老,22:40,0.0028
12岿8老,23:00,0.01505
12岿8老,23:20,0.01015
12岿8老,23:40,0.00905
12岿8老,0:00,0.0031
12岿8老,0:20,0.0018
12岿8老,0:40,0.01525
12岿8老,1:00,0.006
12岿8老,1:20,0.0007
12岿8老,1:40,0.00085
12岿8老,2:00,0.0197
12岿9老,2:20,0.0036
12岿9老,2:40,0
12岿9老,3:00,0.0007
12岿9老,3:20,0
12岿9老,3:40,0
12岿9老,4:00,0
12岿9老,4:20,0
12岿9老,4:40,0.001
12岿9老,5:00,0
12岿9老,5:20,0.0048
12岿9老,5:40,0.0036
12岿9老,6:00,0
12岿9老,6:20,0
12岿9老,6:40,0
12岿9老,7:00,0
12岿9老,7:20,0
12岿9老,7:40,0.0003
12岿9老,8:00,0.0046
12岿9老,8:20,0.0028
12岿9老,8:40,0.00065
12岿9老,9:00,0
12岿9老,9:20,0.0042
12岿9老,9:40,0.00115
12岿9老,10:00,0
12岿9老,10:20,0
12岿9老,10:40,0.00125
12岿9老,11:00,0
12岿9老,11:20,0.00505
12岿9老,11:40,0.008
12岿9老,12:00,0.00635
12岿9老,12:20,0.0012
12岿9老,12:40,0
12岿9老,13:00,0
12岿9老,13:20,0
12岿9老,13:40,0.00205
12岿9老,14:00,0.00285
12岿9老,14:20,0
12岿9老,14:40,0
12岿9老,15:00,0.0027
12岿9老,15:20,0.0129
12岿9老,15:40,0.0101
12岿9老,16:00,0.0228
12岿9老,16:20,0.00215
12岿9老,16:40,0
12岿9老,17:00,0.00275
12岿9老,17:20,0.008
12岿9老,17:40,0.00415
12岿9老,18:00,0.00525
12岿9老,18:20,0.00375
12岿9老,18:40,0.00145
12岿9老,19:00,0.0033
12岿9老,19:20,0.0014
12岿9老,19:40,0
12岿9老,20:00,0.0015
12岿9老,20:20,0.0012
12岿9老,20:40,0.00145
12岿9老,21:00,0
12岿9老,21:20,0.00285
12岿9老,21:40,0.0069
12岿9老,22:00,0.0018
12岿9老,22:20,0
12岿9老,22:40,0
12岿9老,23:00,0.0252
12岿9老,23:20,0.036
12岿9老,23:40,0.0371
12岿9老,0:00,0.0432
12岿9老,0:20,0.036
12岿9老,0:40,0.036
12岿9老,1:00,0.036
12岿9老,1:20,0.03655
12岿9老,1:40,0.036
12岿9老,2:00,0.0018
12岿10老,2:20,0.0178
12岿10老,2:40,0
12岿10老,3:00,0.00025
12岿10老,3:20,0
12岿10老,3:40,0.0006
12岿10老,4:00,0
12岿10老,4:20,0.0011
12岿10老,4:40,0
12岿10老,5:00,0
12岿10老,5:20,0
12岿10老,5:40,0.0035
12岿10老,6:00,0
12岿10老,6:20,0
12岿10老,6:40,0
12岿10老,7:00,0.001
12岿10老,7:20,0
12岿10老,7:40,0.0013
12岿10老,8:00,0
12岿10老,8:20,0.00205
12岿10老,8:40,0.0025
12岿10老,9:00,0
12岿10老,9:20,0
12岿10老,9:40,0.0095
12岿10老,10:00,0.0043
12岿10老,10:20,0
12岿10老,10:40,0
12岿10老,11:00,0
12岿10老,11:20,0.0003
12岿10老,11:40,0
12岿10老,12:00,0.0023
12岿10老,12:20,0
12岿10老,12:40,0.00595
12岿10老,13:00,0.01015
12岿10老,13:20,0.0055
12岿10老,13:40,0.0076
12岿10老,14:00,0
12岿10老,14:20,0.0007
12岿10老,14:40,0.00105
12岿10老,15:00,0.0029
12岿10老,15:20,0.00865
12岿10老,15:40,0.0024
12岿10老,16:00,0
12岿10老,16:20,0
12岿10老,16:40,0
12岿10老,17:00,0
12岿10老,17:20,0
12岿10老,17:40,0.00055
12岿10老,18:00,0.0051
12岿10老,18:20,0
12岿10老,18:40,0
12岿10老,19:00,0.0144
12岿10老,19:20,0.0112
12岿10老,19:40,0.0033
12岿10老,20:00,0
12岿10老,20:20,0.01445
12岿10老,20:40,0.0178
12岿10老,21:00,0
12岿10老,21:20,0
12岿10老,21:40,0.00955
12岿10老,22:00,0.01
12岿10老,22:20,0.01905
12岿10老,22:40,0.0119
12岿10老,23:00,0.01
12岿10老,23:20,0.01765
12岿10老,23:40,0.03165
12岿10老,0:00,0.01765
12岿10老,0:20,0.0237
12岿10老,0:40,0.031
12岿10老,1:00,0.031
12岿10老,1:20,0.034
12岿10老,1:40,0.031
12岿10老,2:00,0.035
12岿11老,2:20,0.0323
12岿11老,2:40,0.03
12岿11老,3:00,0.03
12岿11老,3:20,0.0252
12岿11老,3:40,0.0105
12岿11老,4:00,0
12岿11老,4:20,0
12岿11老,4:40,0
12岿11老,5:00,0
12岿11老,5:20,0
12岿11老,5:40,0
12岿11老,6:00,0
12岿11老,6:20,0
12岿11老,6:40,0
12岿11老,7:00,0.00375
12岿11老,7:20,0.00125
12岿11老,7:40,0
12岿11老,8:00,0
12岿11老,8:20,0.003
12岿11老,8:40,0
12岿11老,9:00,0.00995
12岿11老,9:20,0.0197
12岿11老,9:40,0
12岿11老,10:00,0.00205
12岿11老,10:20,0.00055
12岿11老,10:40,0.00035
12岿11老,11:00,0.0018
12岿11老,11:20,0.0016
12岿11老,11:40,0.00385
12岿11老,12:00,0.00235
12岿11老,12:20,0
12岿11老,12:40,0.0015
12岿11老,13:00,0.01235
12岿11老,13:20,0.01665
12岿11老,13:40,0.031
12岿11老,14:00,0.0359
12岿11老,14:20,0.00645
12岿11老,14:40,0.0113
12岿11老,15:00,0.026
12岿11老,15:20,0.0144
12岿11老,15:40,0.00155
12岿11老,16:00,0.0115
12岿11老,16:20,0.00205
12岿11老,16:40,0.0084
12岿11老,17:00,0
12岿11老,17:20,0
12岿11老,17:40,0.0029
12岿11老,18:00,0.003
12岿11老,18:20,0.0174
12岿11老,18:40,0.0036
12岿11老,19:00,0.00135
12岿11老,19:20,0.00195
12岿11老,19:40,0.01265
12岿11老,20:00,0.00345
12岿11老,20:20,0
12岿11老,20:40,0
12岿11老,21:00,0.006
12岿11老,21:20,0.01715
12岿11老,21:40,0.00245
12岿11老,22:00,0.0072
12岿11老,22:20,0.0055
12岿11老,22:40,0.00295
12岿11老,23:00,0.00255
12岿11老,23:20,0.0009
12岿11老,23:40,0.0026
12岿11老,0:00,0
12岿11老,0:20,0.007
12岿11老,0:40,0
12岿11老,1:00,0.0016
12岿11老,1:20,0
12岿11老,1:40,0
12岿11老,2:00,0.0395
12岿12老,2:20,0.0104
12岿12老,2:40,0
12岿12老,3:00,0
12岿12老,3:20,0.0027
12岿12老,3:40,0
12岿12老,4:00,0
12岿12老,4:20,0
12岿12老,4:40,0.0035
12岿12老,5:00,0
12岿12老,5:20,0
12岿12老,5:40,0
12岿12老,6:00,0
12岿12老,6:20,0
12岿12老,6:40,0.00125
12岿12老,7:00,0.0014
12岿12老,7:20,0.00085
12岿12老,7:40,0
12岿12老,8:00,0.0024
12岿12老,8:20,0.0112
12岿12老,8:40,0.0121
12岿12老,9:00,0
12岿12老,9:20,0.00135
12岿12老,9:40,0.00395
12岿12老,10:00,0.0048
12岿12老,10:20,0.0011
12岿12老,10:40,0.0043
12岿12老,11:00,0.0105
12岿12老,11:20,0.01015
12岿12老,11:40,0.0058
12岿12老,12:00,0.0133
12岿12老,12:20,0.019
12岿12老,12:40,0.0207
12岿12老,13:00,0.02185
12岿12老,13:20,0.0222
12岿12老,13:40,0.0313
12岿12老,14:00,0.0286
12岿12老,14:20,0.02205
12岿12老,14:40,0.0168
12岿12老,15:00,0
12岿12老,15:20,0
12岿12老,15:40,0.00155
12岿12老,16:00,0.00085
12岿12老,16:20,0.009
12岿12老,16:40,0.0003
12岿12老,17:00,0
12岿12老,17:20,0.00395
12岿12老,17:40,0
12岿12老,18:00,0.00065
12岿12老,18:20,0
12岿12老,18:40,0
12岿12老,19:00,0
12岿12老,19:20,0.0009
12岿12老,19:40,0.00995
12岿12老,20:00,0.0031
12岿12老,20:20,0.0004
12岿12老,20:40,0
12岿12老,21:00,0
12岿12老,21:20,0.0021
12岿12老,21:40,0.0004
12岿12老,22:00,0
12岿12老,22:20,0.0009
12岿12老,22:40,0.00695
12岿12老,23:00,0.0039
12岿12老,23:20,0
12岿12老,23:40,0.00025
12岿12老,0:00,0.0015
12岿12老,0:20,0.00365
12岿12老,0:40,0.00055
12岿12老,1:00,0
12岿12老,1:20,0
12岿12老,1:40,0.0012
12岿12老,2:00,0.016
12岿13老,2:20,0
12岿13老,2:40,0.00525
12岿13老,3:00,0
12岿13老,3:20,0
12岿13老,3:40,0
12岿13老,4:00,0
12岿13老,4:20,0
12岿13老,4:40,0.0016
12岿13老,5:00,0
12岿13老,5:20,0
12岿13老,5:40,0
12岿13老,6:00,0
12岿13老,6:20,0.0006
12岿13老,6:40,0
12岿13老,7:00,0.0018
12岿13老,7:20,0
12岿13老,7:40,0.0017
12岿13老,8:00,0.0045
12岿13老,8:20,0.0135
12岿13老,8:40,0.0021
12岿13老,9:00,0.00045
12岿13老,9:20,0
12岿13老,9:40,0.00015
12岿13老,10:00,0
12岿13老,10:20,0
12岿13老,10:40,0.0005
12岿13老,11:00,0.0011
12岿13老,11:20,0.00085
12岿13老,11:40,0.00325
12岿13老,12:00,0.0023
12岿13老,12:20,0.00255
12岿13老,12:40,0.0157
12岿13老,13:00,0.0101
12岿13老,13:20,0.0012
12岿13老,13:40,0.0068
12岿13老,14:00,0
12岿13老,14:20,0
12岿13老,14:40,0
12岿13老,15:00,0.0039
12岿13老,15:20,0.0023
12岿13老,15:40,0.00945
12岿13老,16:00,0.0109
12岿13老,16:20,0
12岿13老,16:40,0.00265
12岿13老,17:00,0.0061
12岿13老,17:20,0.00105
12岿13老,17:40,0.0055
12岿13老,18:00,0.0051
12岿13老,18:20,0.0142
12岿13老,18:40,0.01605
12岿13老,19:00,0
12岿13老,19:20,0.0045
12岿13老,19:40,0.0017
12岿13老,20:00,0
12岿13老,20:20,0
12岿13老,20:40,0
12岿13老,21:00,0
12岿13老,21:20,0
12岿13老,21:40,0
12岿13老,22:00,0.0045
12岿13老,22:20,0.0013
12岿13老,22:40,0.0122
12岿13老,23:00,0.0334
12岿13老,23:20,0.00175
12岿13老,23:40,0.0028
12岿13老,0:00,0
12岿13老,0:20,0.001
12岿13老,0:40,0.00165
12岿13老,1:00,0
12岿13老,1:20,0
12岿13老,1:40,0
12岿13老,2:00,0
12岿14老,2:20,0.0032
12岿14老,2:40,0.0065
12岿14老,3:00,0.0012
12岿14老,3:20,0
12岿14老,3:40,0
12岿14老,4:00,0.00055
12岿14老,4:20,0.00175
12岿14老,4:40,0
12岿14老,5:00,0
12岿14老,5:20,0
12岿14老,5:40,0
12岿14老,6:00,0
12岿14老,6:20,0.00125
12岿14老,6:40,0.0006
12岿14老,7:00,0.0029
12岿14老,7:20,0
12岿14老,7:40,0.0009
12岿14老,8:00,0.0002
12岿14老,8:20,0
12岿14老,8:40,0.00785
12岿14老,9:00,0.0039
12岿14老,9:20,0.0021
12岿14老,9:40,0.0006
12岿14老,10:00,0.00075
12岿14老,10:20,0.0006
12岿14老,10:40,0.01165
12岿14老,11:00,0.023
12岿14老,11:20,0.01075
12岿14老,11:40,0.04505
12岿14老,12:00,0.025
12岿14老,12:20,0.00195
12岿14老,12:40,0
12岿14老,13:00,0.0039
12岿14老,13:20,0.0019
12岿14老,13:40,0.0042
12岿14老,14:00,0.003
12岿14老,14:20,0
12岿14老,14:40,0
12岿14老,15:00,0.0015
12岿14老,15:20,0.00125
12岿14老,15:40,0.0019
12岿14老,16:00,0
12岿14老,16:20,0.00675
12岿14老,16:40,0.01515
12岿14老,17:00,0
12岿14老,17:20,0.0013
12岿14老,17:40,0.0102
12岿14老,18:00,0.0018
12岿14老,18:20,0.00115
12岿14老,18:40,0
12岿14老,19:00,0.00135
12岿14老,19:20,0.001
12岿14老,19:40,0.003
12岿14老,20:00,0.0043
12岿14老,20:20,0.05055
12岿14老,20:40,0.0381
12岿14老,21:00,0.001
12岿14老,21:20,0
12岿14老,21:40,0.00195
12岿14老,22:00,0
12岿14老,22:20,0.0026
12岿14老,22:40,0.00585
12岿14老,23:00,0.00385
12岿14老,23:20,0.011
12岿14老,23:40,0.0165
12岿14老,0:00,0.00765
12岿14老,0:20,0.0198
12岿14老,0:40,0
12岿14老,1:00,0.0009
12岿14老,1:20,0.001
12岿14老,1:40,0.00075
12岿14老,2:00,0
12岿15老,2:20,0
12岿15老,2:40,0
12岿15老,3:00,0.00575
12岿15老,3:20,0
12岿15老,3:40,0
12岿15老,4:00,0
12岿15老,4:20,0
12岿15老,4:40,0.05535
12岿15老,5:00,0
12岿15老,5:20,0.00055
12岿15老,5:40,0
12岿15老,6:00,0.001
12岿15老,6:20,0
12岿15老,6:40,0.0006
12岿15老,7:00,0.0014
12岿15老,7:20,0.001
12岿15老,7:40,0.00115
12岿15老,8:00,0.00145
12岿15老,8:20,0.00295
12岿15老,8:40,0
12岿15老,9:00,0.0054
12岿15老,9:20,0.0006
12岿15老,9:40,0
12岿15老,10:00,0.0035
